Plot,Rep,Genotype,Species,species_mex,origin,notes1,notes2,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,NBR_corr,SPAD1_corr,SPAD2_corr,StPu_corr,StPi_corr,BW_corr,BL_corr,SL_corr
6960,3,Zv.0200_P3_P5_P1.1.1.1,Bals,Bals,PV23-1673,,,882.6323115,871.0911301,176.6145294,69.88023102,1.168296392,54.52399896,37.94364247,-0.02090177,0.006707233,7.817656476,67.35272471,14.13560859
6961,3,Zl.0030_P2_P2_P1.2.1.1,Zlux,Zlux,PV23-1505,,,880.6353749,864.8271886,174.2112255,70.37630496,0.861318727,58.5963808,40.95098955,-0.026532202,0.00237217,6.510633758,45.74510134,13.92127486
6962,3,Zl.0050_P1_P1_P2.4.1.1,Zlux,Zlux,PV23-1212,,,898.9855626,911.0893535,196.0747388,71.92584632,2.123166493,60.52918707,45.08176198,-0.021455516,0.032166847,6.960534329,54.92008993,15.90871513
6963,3,Zx.0550_P4_P1_P4.3.1.1,Dura,Mex,PV23-681,,,882.5409662,878.6131232,185.8611199,81.55546944,0.003413772,56.25984565,41.52302064,-0.032994173,-0.000702405,6.706070152,50.97491886,15.00936662
6964,3,Zd.0040_P1_P5_P4.4.1.1,Zdip,Zdip,PV23-996,,,870.2122077,854.4617759,175.3864605,62.93044443,2.229348826,62.29488408,17.5269258,-0.027788124,-0.010289495,9.224666803,69.51735554,13.50100555
6965,3,Zx.0440_P1_P1_P1.3.1.1,Mesa,Mex,PV23-829,,,853.6351973,843.8966038,190.8364737,55.64403457,1.208563704,60.48516848,36.94786402,-0.030165053,-0.009473275,9.10366321,69.02988504,13.2902475
6966,3,Zv.0290_P2_P4_P1.1.1.1,Bals,Bals,PV23-1744,,,880.0805099,854.6491937,209.8278295,66.63554929,1.253265727,56.54366046,38.33003155,-0.034283714,-0.01096361,9.113172144,62.4873342,13.1881275
6967,3,Zx.0560_P2_P3_P3.1.1.1,Dura,Mex,PV23-566,,,923.6077623,934.4587694,134.5447306,37.52910508,1.16861863,56.66239631,24.59642452,-0.032521859,-0.020356797,5.594084604,52.81354396,11.48654697
6968,3,Zx.0220_P2_P2_P2.3.1.1,Chal,Mex,PV23-408,,,982.4449491,1013.692431,201.4141992,63.88012164,2.194661266,57.74697073,14.04590321,-0.040790246,-0.068855376,9.00310138,61.13028605,12.58395464
6969,3,Zx.0470_P2_P2_P1.2.1.1,Mesa,Mex,PV23-2351,,,852.9242834,852.5059557,175.995172,60.89732929,2.085437431,54.06795233,12.1330518,-0.039630757,-0.039305195,7.59453495,61.65350999,13.09103517
6970,3,Zx.0010_P4_P4_P1.1.1.1,Chal,Mex,PV23-396,,,854.8364193,857.8386887,176.7571953,63.39491379,0.117504783,53.40117763,44.58899606,0.956787746,0.952692951,8.222321297,55.98637312,13.57758271
6971,3,Zx.0140_P2_P4_P1.1.1.1,Chal,Mex,PV23-488,,,1020.193919,944.8396682,202.3094816,57.16176584,0.979236532,38.10207815,NA,0.008573138,0.015127947,7.491324298,55.47171586,14.29096343
6972,3,Zh.0030_P4_P3_P2.2.1.1,Hueh,Hueh,PV23-1293,,,955.6644374,958.609587,183.4137942,62.0415765,0.982043397,48.60386509,NA,0.008534176,0.026768473,7.621426562,55.87649102,14.19089096
6973,3,Zv.0060_P4_P5_P1.2.1.1,Bals,Bals,PV23-1538,,,980.696801,947.3137147,184.9134299,70.86875477,0.03862238,48.07634343,NA,0.008626845,0.035571476,7.295911874,51.80435562,14.20599985
6974,3,B73,B73,B73,,,,888.527899,899.83458,189.5392357,66.71737945,1.896975344,55.0855391,NA,0.004409774,0.034493373,7.559717817,57.47376024,12.40764872
6975,3,Zx.0540_P3_P5_P6.1.1.1,Dura,Mex,PV23-824,,,916.0922604,876.1763174,211.270402,69.55004685,1.01409573,57.21330665,NA,0.000817425,0.014040055,6.287135451,57.73308695,13.51316511
6976,3,Zd.0010_P2_P2_P1.2.1.1,Zdip,Zdip,PV23-1943,,,804.1376471,814.606115,171.5163611,65.99488289,0.012236799,54.6386578,NA,0.005678313,0.021670101,5.680684451,42.79325854,12.81778558
6977,3,Zv.0110_P1_P4_P2.1.1.1,Bals,Bals,PV23-1712,,,945.182421,876.7031293,214.2795331,87.3335313,1.053701196,35.34525487,NA,0.006907388,0.021178334,7.768174114,70.02631402,15.82243841
6978,3,Zx.0550_P1_P2_P3.1.1.1,Dura,Mex,PV23-651,,,865.1520427,883.7975102,186.0499765,72.02575633,1.93169655,60.67954141,NA,0.006879689,0.033723849,7.528363605,50.80226426,10.5410098
6979,3,Zd.0010_P3_P4_P2.3.1.1,Zdip,Zdip,PV23-2055,,,1097.749609,1036.735967,156.6746911,41.59913674,1.956864906,52.24418569,NA,0.003203563,0.024450824,8.220309404,57.50367379,11.44754524
6980,3,Zd.0010_P3_P2_P5.2.1.1,Zdip,Zdip,PV23-2029,,,899.1132632,913.0017495,186.814412,76.52230472,1.790178756,54.64021461,NA,0.007129058,0.028463562,8.944930808,68.58237559,14.94883887
6981,3,Zv.0240_P2_P2_P2.2.1.1,Bals,Bals,PV23-2177,,,858.9515569,858.0348888,195.6291986,60.94013575,1.930267095,56.91751849,NA,0.009366399,0.024788202,7.943557476,64.82359387,13.56493711
6982,3,Zx.0580_P2_P3_P2.1.1.1,Nobo,Mex,PV23-1017,,,871.8813802,831.5683805,188.8809197,63.06770568,0.896067038,60.01977227,NA,0.008429109,0.022285101,7.03135479,58.39146443,15.05831303
6983,3,B73,B73,B73,,,,955.1940655,925.863018,188.1870655,64.16028712,1.805477344,53.66095502,NA,0.007427938,0.022710426,8.243110552,61.74125573,13.46404456
6984,3,Zx.0450_P1_P2_P1.1.1.1,Mesa,Mex,PV23-2395,,,940.5581038,898.9182134,188.5163109,73.11388543,1.811032005,52.37378053,NA,0.006432464,0.044569452,8.838239482,52.94916213,14.80441288
6985,3,Zx.0580_P2_P5_P1.3.1.1,Nobo,Mex,PV23-1039,,,841.8810446,836.6482012,210.4060271,83.00357119,0.900153111,62.02313207,NA,0.00749897,0.044081438,9.325556128,60.18831995,15.40048293
6986,3,Zl.0020_P3_P5_P1.2.1.1,Zlux,Zlux,PV23-1439,,,989.6675218,1009.051049,145.3235806,50.87017392,0.93298582,42.61144803,NA,0.008501604,0.046535687,7.336782982,57.90845652,10.60885591
6987,3,Zl.0020_P3_P1_P4.3.1.1,Zlux,Zlux,PV23-1413,,,917.5629176,919.4562052,173.6233245,56.45595204,0.791756507,62.52497719,NA,0.006329619,0.050173351,8.837125556,60.95438289,14.39443153
6988,3,Zx.0570_P2_P4_P1.1.1.1,Nobo,Mex,PV23-1187,,,942.1395624,881.0737609,175.5243855,61.5314078,0.957598455,59.42033732,NA,0.002469497,0.046134615,8.611468659,58.56314344,13.19472163
6989,3,Zx.0580_P3_P5_P3.2.1.1,Nobo,Mex,PV23-1133,,,934.6768502,872.5353832,205.8536569,81.93462783,0.931927955,58.8479468,NA,0.006211017,0.05539596,7.018553152,56.15102644,13.38966782
6990,3,Zx.0580_P2_P1_P2.2.1.1,Nobo,Mex,PV23-1003,,,848.5530523,833.9089142,173.9603271,49.19419846,2.053771106,58.80702574,NA,0.006304131,0.042863543,8.757540295,58.86745569,13.77246818
6991,3,Zx.0090_P2_P4_P1.1.1.1,Chal,Mex,PV23-464,,,852.5418945,817.058607,184.0194871,59.78738359,1.012455219,59.49511644,NA,1.005140494,1.043407009,7.869457469,62.33105718,14.16907279
6992,3,Zd.0030_P2_P4_P1.3.1.1,Zdip,Zdip,PV23-896,,,838.5082564,848.2579122,193.5704033,70.26460454,1.014668355,59.36591827,NA,0.000345064,0.035873075,8.775590897,63.97314043,15.16560668
6993,3,Zl.0010_P1_P1_P1.1.1.1,Zlux,Zlux,PV23-1370,,,877.5524891,856.6427327,169.6445916,63.35799965,0.897953782,58.53585691,NA,0.004002896,0.056467038,7.048147453,51.52299031,13.36116332
6994,3,Zv.0420_P3_P3_P1.1.1.1,Bals,Bals,PV23-1634,,,840.2224167,806.9951947,193.857412,70.45062047,1.039944603,62.52584355,NA,0.008285476,0.057729473,8.384595329,57.47048851,13.86051645
6995,3,Zx.0440_P1_P5_P1.1.1.1,Mesa,Mex,PV23-835,,,786.4535221,803.4929633,157.2454444,59.58840276,-0.016424768,60.753787,NA,0.008258347,0.049152899,7.610605685,51.26760744,10.34633766
6996,3,Zx.0220_P2_P5_P1.3.1.1,Chal,Mex,PV23-416,,,916.1594293,867.8745596,170.0907273,67.70374334,-0.019174546,46.95339445,NA,0.008362883,0.037783065,7.08117791,NA,14.44727119
6997,3,Zx.0440_P2_P3_P1.1.1.1,Mesa,Mex,PV23-842,,,878.378809,831.1604712,187.6704153,68.21869334,1.979958284,57.88414709,NA,0.008232477,0.02247121,8.370707873,58.41812802,14.30090299
6998,3,Zv.0280_P1_P5_P1.1.1.1,Bals,Bals,PV23-2125,,,942.3844852,841.1753315,178.8856062,71.11452811,1.98282221,58.48288132,NA,0.008062402,0.03358166,8.399497659,66.4617853,12.39911842
6999,3,Zd.0010_P3_P2_P5.4.1.1,Zdip,Zdip,PV23-2031,,,851.3478408,829.1752962,180.5992286,69.99893331,1.039230594,61.95444096,NA,0.008024029,0.041937158,7.97302779,53.94257022,14.81236297
7000,3,Zv.0280_P1_P2_P1.2.1.1,Bals,Bals,PV23-2119,,,890.1639143,879.8934991,184.5122266,64.93449752,0.897175381,52.76553121,NA,0.00367598,0.04048834,8.936375502,58.88147816,14.3119861
7001,3,Zx.0560_P2_P3_P3.2.1.1,Dura,Mex,PV23-567,,,898.9798131,906.51502,191.5706187,58.8721439,2.013715126,57.29872101,NA,-4.73E-05,0.019743672,5.26393349,64.22635552,12.71531878
7002,3,B73,B73,B73,,,,881.6332737,856.4051551,190.1413356,65.42740827,2.011283794,61.63314758,NA,0.004682696,0.027163856,9.358243277,68.48599544,13.11758648
7003,3,Zv.0370_P3_P1_P2.1.1.1,Bals,Bals,PV23-1595,"short, no shoots",,NA,1179.909291,NA,NA,NA,27.75198572,NA,0.00578091,0.026545009,NA,NA,NA
7004,3,Zv.0430_P3_P4_P1.2.1.1,Bals,Bals,PV23-1353,,,990.6256354,996.6493068,221.1224287,87.64357434,0.930730313,61.70099554,NA,0.005622382,0.039039982,8.108986429,NA,14.83550967
7005,3,Zx.0360_P2_P4_P1.1.1.1,Mesa,Mex,PV23-2323,,,968.0105972,959.8353651,163.8097922,50.27198014,1.956772012,49.58192448,NA,0.001815469,0.029776059,7.102907108,51.64128054,10.73909928
7006,3,Zx.0580_P3_P2_P1.3.1.1,Nobo,Mex,PV23-1084,,,879.2429334,898.9597323,221.8895703,85.22453775,0.791627738,63.59503916,NA,0.005610224,0.033843203,7.129557386,57.24060899,16.53726889
7007,3,Zx.0550_P4_P4_P4.3.1.1,Dura,Mex,PV23-727,,,854.1383898,844.6896493,172.5355755,69.66892435,0.933900874,63.98982267,NA,0.007716863,0.030259869,7.730159001,55.90230609,10.35007891
7008,3,Zx.0550_P4_P1_P3.2.1.1,Dura,Mex,PV23-676,,,761.3160275,773.9589808,197.5323193,82.83981301,-0.097579001,58.90962173,NA,0.006648899,0.027881308,7.019804147,52.08943529,14.14002211
7009,3,Zx.0580_P3_P5_P1.3.1.1,Nobo,Mex,PV23-1124,,,850.7665907,876.9787857,186.5376264,73.99642003,0.814775527,62.36819179,NA,0.005517072,0.028463589,8.833289753,63.65682872,13.34221191
7010,3,Zx.0540_P3_P4_P3.5.1.1,Dura,Mex,PV23-804,,,835.4681114,818.1642477,194.4360718,69.65276147,0.821644589,46.62964557,NA,0.003415826,1.028389399,7.827307988,54.17231229,15.27683189
7011,3,Zv.0260_P2_P1_P1.1.1.1,Bals,Bals,PV23-1786,,,852.492603,866.7502444,234.4315742,113.4112554,0.907921533,62.5649248,NA,0.004613273,0.027676898,7.013114734,50.20310443,16.07630318
7012,3,Zd.0010_P3_P4_P4.4.1.1,Zdip,Zdip,PV23-2064,,,971.0319784,913.924686,159.4293598,48.16148138,0.938173726,60.83863114,NA,0.005746869,0.029944027,7.322694917,53.91334245,12.68797183
7013,3,Zv.0010_P3_P5_P1.2.1.1,Bals,Bals,PV23-1568,,,800.7106381,806.7040734,189.7736001,65.6455512,1.794997087,53.13673917,NA,0.003705878,0.033448087,7.321261458,57.34890126,15.07671423
7014,3,Zh.0030_P4_P3_P3.4.1.1,Hueh,Hueh,PV23-1300,,,907.5516549,848.5839219,197.6874406,60.63497526,0.959569873,47.21570876,NA,-2.32E-05,0.029344436,6.693717496,62.64596097,14.48003729
7015,3,Zx.0540_P3_P2_P2.3.1.1,Dura,Mex,PV23-772,,,848.569643,838.3751987,151.0048854,48.96938,NA,43.62597874,NA,0.0038494,0.038622863,NA,NA,NA
7016,3,Zx.0580_P2_P3_P1.1.1.1,Nobo,Mex,PV23-1012,,,784.2941102,783.7717565,137.0654867,49.17989159,0.054877646,56.16795472,NA,0.00407364,1.026189852,7.635968968,45.32076178,11.26344237
7017,3,Zx.0370_P2_P2_P1.2.1.1,Mesa,Mex,PV23-368,,,848.9602731,825.6665861,178.0276004,67.74609326,1.013678425,53.54092599,NA,0.003041148,0.026908849,7.246377667,52.47168926,15.26265219
7018,3,Zx.0560_P4_P2_P2.4.1.1,Dura,Mex,PV23-612,,,901.050677,871.3644288,194.4319947,79.2112149,1.01610446,60.39997164,NA,-0.001623122,0.019620935,7.551529273,53.7085229,14.36162547
7019,3,Zx.0410_P2_P1_P1.1.1.1,Mesa,Mex,PV23-351,,,909.8805431,879.2183207,175.3248769,61.29384461,0.89944909,58.06258617,NA,0.002165898,0.040526288,7.723749905,54.26618778,13.75944356
7020,3,Zd.0010_P2_P4_P2.2.1.1,Zdip,Zdip,PV23-1973,"short, no shoots",,NA,1340.437078,NA,NA,NA,46.14967265,NA,0.006579707,0.042162109,NA,NA,NA
7021,3,Zd.0020_P2_P3_P2.3.1.1,Zdip,Zdip,PV23-1851,,,977.3182098,986.5903327,235.5502426,99.48804288,1.984538751,59.7780992,NA,0.006683869,0.034019496,7.587283048,66.27289056,14.14857862
7022,3,B73,B73,B73,,,,882.1519859,860.8993855,186.2635621,68.58612432,-0.01863522,53.48070801,NA,0.006919772,0.023153698,6.358976439,51.15130783,12.45122525
7023,3,Zl.0050_P1_P1_P4.3.1.1,Zlux,Zlux,PV23-1219,,,877.7599026,837.1647896,174.8701062,58.73729406,0.988962521,61.80313143,NA,0.002439843,-0.003991198,7.845112128,54.82075069,14.30611307
7024,3,Zx.0030_P2_P2_P1.2.1.1,Chal,Mex,PV23-509,,,873.4018939,817.0370894,180.233866,56.62846961,0.992653996,54.60009997,NA,0.002137517,1.006644393,8.173189292,62.63111155,12.20256051
7025,3,Zv.0270_P2_P5_P1.2.1.1,Bals,Bals,PV23-2168,,,849.6712273,819.3767695,186.071341,74.47715487,1.04996153,60.17280602,NA,0.001966964,0.014583341,7.346302182,58.58654952,12.31386275
7026,3,Zd.0040_P1_P3_P1.3.1.1,Zdip,Zdip,PV23-948,,,824.5697655,794.9993047,174.0514832,53.34432625,-0.091281108,50.68876116,NA,-0.002513208,0.012762732,8.809643879,61.71001099,9.511342833
7027,3,B73,B73,B73,,,,876.6475428,878.0544264,186.1139017,64.19100101,0.025824237,62.23151924,NA,-0.006368568,-0.008307972,7.737761889,57.35133079,12.71233274
7028,3,Zx.0440_P2_P5_P1.2.1.1,Mesa,Mex,PV23-848,,,859.6490169,832.9444141,183.6365483,73.6555236,1.023709261,58.77998252,NA,-0.001770624,-0.001162716,8.433205507,62.31752646,14.11208352
7029,3,Zx.0410_P2_P4_P1.4.1.1,Mesa,Mex,PV23-2475,,,856.4459741,867.9604886,175.5985038,59.04147693,2.065134528,62.6158209,NA,-0.000804443,-0.001995733,7.623569894,49.57093218,11.41154721
7030,3,Zx.0560_P4_P3_P3.2.1.1,Dura,Mex,PV23-622,,,755.0292174,757.8480351,167.4823231,58.82237715,0.943704377,61.08299098,NA,-0.001094983,0.010363073,6.187298506,52.47316203,9.22462882
7031,3,Zx.0220_P2_P5_P1.1.1.1,Chal,Mex,PV23-414,,,902.620281,889.018252,158.1493822,59.52712372,-0.029648319,58.98110141,NA,0.994966128,1.001068628,7.683009287,55.00100908,13.225385
7032,3,Zd.0010_P2_P5_P2.3.1.1,Zdip,Zdip,PV23-1991,,,892.6922417,876.9094468,169.2692211,73.62353736,1.806268722,55.4090728,NA,-0.001371048,0.005223355,7.511303972,50.40310564,11.62062034
7033,3,B73,B73,B73,,,,900.5502069,887.8240331,168.9964553,58.25334564,1.950179638,51.71665957,NA,0.0006037,0.001826589,7.013442925,67.66573594,11.9303914
7034,3,Zx.0570_P2_P1_P2.2.1.1,Nobo,Mex,PV23-1146,,,876.2689457,829.017674,183.0941858,61.62817017,0.920919365,55.64775264,NA,-0.000596126,-0.000293306,7.004551987,58.05355413,12.41719401
7035,3,Zv.0470_P2_P3_P1.1.1.1,Bals,Bals,PV23-2248,,,858.8091925,825.2558102,188.2046157,63.99973743,0.835775149,47.71688385,NA,-0.001859795,0.000581518,7.419395111,54.71980666,12.71616383
7036,3,Zd.0020_P3_P2_P4.3.1.1,Zdip,Zdip,PV23-1893,,,885.6521786,895.3289145,187.5688339,71.04897959,0.84811763,61.60843773,NA,-0.005158542,0.014919986,7.808674247,50.93650473,12.35041068
7037,3,B73,B73,B73,,,,888.7239996,868.8281298,180.2653308,64.50907844,0.932470749,58.835981,NA,-0.003828235,0.013880217,6.593213143,55.97775292,13.35285877
7038,3,B73,B73,B73,,,,994.2819494,852.2012698,186.9980273,58.97420122,0.961033406,58.30126374,NA,-0.002561764,0.015847034,9.701488045,58.49710828,11.76747558
7039,3,B73,B73,B73,,,,907.7319728,857.5586123,171.1489215,60.20507185,1.816548573,56.98920323,NA,-0.004469858,0.019127075,7.498754858,55.84169624,12.65911473
